date,code,code_name,listing_date,listing_age_trading_days,listing_status,listing_eligible,trading_status,price_limit_status,security_status
2020-09-11,sh.601963,重庆银行,2021-02-05,0,not_listed,0,not_listed,not_applicable,not_listed
2020-09-11,sh.601988,中国银行,2018-01-02,657,listed_at_least_one_year,1,trading,none,normal
2020-09-11,sh.601997,贵阳银行,2018-01-02,657,listed_at_least_one_year,1,trading,none,normal
2020-09-11,sh.601998,中信银行,2018-01-02,657,listed_at_least_one_year,1,trading,none,normal
2020-09-11,sh.603323,苏农银行,2018-01-02,657,listed_at_least_one_year,1,trading,none,normal
2020-09-11,sz.000001,平安银行,2018-01-02,657,listed_at_least_one_year,1,trading,none,normal
2020-09-11,sz.000617,中油资本,2018-01-02,657,listed_at_least_one_year,1,trading,none,normal
2020-09-11,sz.001227,兰州银行,2022-01-17,0,not_listed,0,not_listed,not_applicable,not_listed
2020-09-11,sz.002142,宁波银行,2018-01-02,657,listed_at_least_one_year,1,trading,none,normal
2020-09-11,sz.002807,江阴银行,2018-01-02,657,listed_at_least_one_year,1,trading,none,normal
2020-09-11,sz.002839,张家港行,2018-01-02,657,listed_at_least_one_year,1,trading,none,normal
2020-09-11,sz.002936,郑州银行,2018-09-19,481,listed_at_least_one_year,1,trading,none,normal
2020-09-11,sz.002948,青岛银行,2019-01-16,404,listed_at_least_one_year,1,trading,none,normal
2020-09-11,sz.002958,青农商行,2019-03-26,360,listed_at_least_one_year,1,trading,none,normal
2020-09-11,sz.002966,苏州银行,2019-08-02,272,listed_at_least_one_year,1,trading,none,normal
2020-09-14,sh.600000,浦发银行,2018-01-02,658,listed_at_least_one_year,1,trading,none,normal
2020-09-14,sh.600015,华夏银行,2018-01-02,658,listed_at_least_one_year,1,trading,none,normal
2020-09-14,sh.600016,民生银行,2018-01-02,658,listed_at_least_one_year,1,trading,none,normal
2020-09-14,sh.600036,招商银行,2018-01-02,658,listed_at_least_one_year,1,trading,none,normal
2020-09-14,sh.600318,新力金融,2018-01-02,658,listed_at_least_one_year,1,trading,none,normal
2020-09-14,sh.600901,江苏金租,2018-03-01,621,listed_at_least_one_year,1,trading,none,normal
2020-09-14,sh.600908,无锡银行,2018-01-02,658,listed_at_least_one_year,1,trading,none,normal
2020-09-14,sh.600919,江苏银行,2018-01-02,658,listed_at_least_one_year,1,trading,none,normal
2020-09-14,sh.600926,杭州银行,2018-01-02,658,listed_at_least_one_year,1,trading,none,normal
2020-09-14,sh.600928,西安银行,2019-03-01,378,listed_at_least_one_year,1,trading,none,normal
2020-09-14,sh.601009,南京银行,2018-01-02,658,listed_at_least_one_year,1,trading,none,normal
2020-09-14,sh.601077,渝农商行,2019-10-29,217,listed_less_than_one_year,0,trading,none,listed_less_than_one_year
2020-09-14,sh.601128,常熟银行,2018-01-02,658,listed_at_least_one_year,1,trading,none,normal
2020-09-14,sh.601166,兴业银行,2018-01-02,658,listed_at_least_one_year,1,trading,none,normal
2020-09-14,sh.601169,北京银行,2018-01-02,658,listed_at_least_one_year,1,trading,none,normal
2020-09-14,sh.601187,厦门银行,2020-10-27,0,not_listed,0,not_listed,not_applicable,not_listed
2020-09-14,sh.601229,上海银行,2018-01-02,658,listed_at_least_one_year,1,trading,none,normal
2020-09-14,sh.601288,农业银行,2018-01-02,658,listed_at_least_one_year,1,trading,none,normal
2020-09-14,sh.601328,交通银行,2018-01-02,658,listed_at_least_one_year,1,trading,none,normal
2020-09-14,sh.601398,工商银行,2018-01-02,658,listed_at_least_one_year,1,trading,none,normal
2020-09-14,sh.601528,瑞丰银行,2021-06-25,0,not_listed,0,not_listed,not_applicable,not_listed
2020-09-14,sh.601577,长沙银行,2018-09-26,478,listed_at_least_one_year,1,trading,none,normal
2020-09-14,sh.601658,邮储银行,2019-12-10,187,listed_less_than_one_year,0,trading,none,listed_less_than_one_year
2020-09-14,sh.601665,齐鲁银行,2021-06-18,0,not_listed,0,not_listed,not_applicable,not_listed
2020-09-14,sh.601818,光大银行,2018-01-02,658,listed_at_least_one_year,1,trading,none,normal
2020-09-14,sh.601825,沪农商行,2021-08-19,0,not_listed,0,not_listed,not_applicable,not_listed
2020-09-14,sh.601838,成都银行,2018-01-31,637,listed_at_least_one_year,1,trading,none,normal
2020-09-14,sh.601860,紫金银行,2019-01-03,414,listed_at_least_one_year,1,trading,none,normal
2020-09-14,sh.601916,浙商银行,2019-11-26,197,listed_less_than_one_year,0,trading,none,listed_less_than_one_year
2020-09-14,sh.601939,建设银行,2018-01-02,658,listed_at_least_one_year,1,trading,none,normal
2020-09-14,sh.601963,重庆银行,2021-02-05,0,not_listed,0,not_listed,not_applicable,not_listed
2020-09-14,sh.601988,中国银行,2018-01-02,658,listed_at_least_one_year,1,trading,none,normal
2020-09-14,sh.601997,贵阳银行,2018-01-02,658,listed_at_least_one_year,1,trading,none,normal
2020-09-14,sh.601998,中信银行,2018-01-02,658,listed_at_least_one_year,1,trading,none,normal
2020-09-14,sh.603323,苏农银行,2018-01-02,658,listed_at_least_one_year,1,trading,none,normal
2020-09-14,sz.000001,平安银行,2018-01-02,658,listed_at_least_one_year,1,trading,none,normal
2020-09-14,sz.000617,中油资本,2018-01-02,658,listed_at_least_one_year,1,trading,none,normal
2020-09-14,sz.001227,兰州银行,2022-01-17,0,not_listed,0,not_listed,not_applicable,not_listed
2020-09-14,sz.002142,宁波银行,2018-01-02,658,listed_at_least_one_year,1,trading,none,normal
2020-09-14,sz.002807,江阴银行,2018-01-02,658,listed_at_least_one_year,1,trading,none,normal
2020-09-14,sz.002839,张家港行,2018-01-02,658,listed_at_least_one_year,1,trading,none,normal
2020-09-14,sz.002936,郑州银行,2018-09-19,482,listed_at_least_one_year,1,trading,none,normal
2020-09-14,sz.002948,青岛银行,2019-01-16,405,listed_at_least_one_year,1,trading,none,normal
2020-09-14,sz.002958,青农商行,2019-03-26,361,listed_at_least_one_year,1,trading,none,normal
2020-09-14,sz.002966,苏州银行,2019-08-02,273,listed_at_least_one_year,1,trading,none,normal
2020-09-15,sh.600000,浦发银行,2018-01-02,659,listed_at_least_one_year,1,trading,none,normal
2020-09-15,sh.600015,华夏银行,2018-01-02,659,listed_at_least_one_year,1,trading,none,normal
2020-09-15,sh.600016,民生银行,2018-01-02,659,listed_at_least_one_year,1,trading,none,normal
2020-09-15,sh.600036,招商银行,2018-01-02,659,listed_at_least_one_year,1,trading,none,normal
2020-09-15,sh.600318,新力金融,2018-01-02,659,listed_at_least_one_year,1,trading,none,normal
2020-09-15,sh.600901,江苏金租,2018-03-01,622,listed_at_least_one_year,1,trading,none,normal
2020-09-15,sh.600908,无锡银行,2018-01-02,659,listed_at_least_one_year,1,trading,none,normal
2020-09-15,sh.600919,江苏银行,2018-01-02,659,listed_at_least_one_year,1,trading,none,normal
2020-09-15,sh.600926,杭州银行,2018-01-02,659,listed_at_least_one_year,1,trading,none,normal
2020-09-15,sh.600928,西安银行,2019-03-01,379,listed_at_least_one_year,1,trading,none,normal
2020-09-15,sh.601009,南京银行,2018-01-02,659,listed_at_least_one_year,1,trading,none,normal
2020-09-15,sh.601077,渝农商行,2019-10-29,218,listed_less_than_one_year,0,trading,none,listed_less_than_one_year
2020-09-15,sh.601128,常熟银行,2018-01-02,659,listed_at_least_one_year,1,trading,none,normal
2020-09-15,sh.601166,兴业银行,2018-01-02,659,listed_at_least_one_year,1,trading,none,normal
2020-09-15,sh.601169,北京银行,2018-01-02,659,listed_at_least_one_year,1,trading,none,normal
2020-09-15,sh.601187,厦门银行,2020-10-27,0,not_listed,0,not_listed,not_applicable,not_listed
2020-09-15,sh.601229,上海银行,2018-01-02,659,listed_at_least_one_year,1,trading,none,normal
2020-09-15,sh.601288,农业银行,2018-01-02,659,listed_at_least_one_year,1,trading,none,normal
2020-09-15,sh.601328,交通银行,2018-01-02,659,listed_at_least_one_year,1,trading,none,normal
2020-09-15,sh.601398,工商银行,2018-01-02,659,listed_at_least_one_year,1,trading,none,normal
2020-09-15,sh.601528,瑞丰银行,2021-06-25,0,not_listed,0,not_listed,not_applicable,not_listed
2020-09-15,sh.601577,长沙银行,2018-09-26,479,listed_at_least_one_year,1,trading,none,normal
2020-09-15,sh.601658,邮储银行,2019-12-10,188,listed_less_than_one_year,0,trading,none,listed_less_than_one_year
2020-09-15,sh.601665,齐鲁银行,2021-06-18,0,not_listed,0,not_listed,not_applicable,not_listed
2020-09-15,sh.601818,光大银行,2018-01-02,659,listed_at_least_one_year,1,trading,none,normal
2020-09-15,sh.601825,沪农商行,2021-08-19,0,not_listed,0,not_listed,not_applicable,not_listed
2020-09-15,sh.601838,成都银行,2018-01-31,638,listed_at_least_one_year,1,trading,none,normal
2020-09-15,sh.601860,紫金银行,2019-01-03,415,listed_at_least_one_year,1,trading,none,normal
2020-09-15,sh.601916,浙商银行,2019-11-26,198,listed_less_than_one_year,0,trading,none,listed_less_than_one_year
2020-09-15,sh.601939,建设银行,2018-01-02,659,listed_at_least_one_year,1,trading,none,normal
2020-09-15,sh.601963,重庆银行,2021-02-05,0,not_listed,0,not_listed,not_applicable,not_listed
2020-09-15,sh.601988,中国银行,2018-01-02,659,listed_at_least_one_year,1,trading,none,normal
2020-09-15,sh.601997,贵阳银行,2018-01-02,659,listed_at_least_one_year,1,trading,none,normal
2020-09-15,sh.601998,中信银行,2018-01-02,659,listed_at_least_one_year,1,trading,none,normal
2020-09-15,sh.603323,苏农银行,2018-01-02,659,listed_at_least_one_year,1,trading,none,normal
2020-09-15,sz.000001,平安银行,2018-01-02,659,listed_at_least_one_year,1,trading,none,normal
2020-09-15,sz.000617,中油资本,2018-01-02,659,listed_at_least_one_year,1,trading,none,normal
2020-09-15,sz.001227,兰州银行,2022-01-17,0,not_listed,0,not_listed,not_applicable,not_listed
2020-09-15,sz.002142,宁波银行,2018-01-02,659,listed_at_least_one_year,1,trading,none,normal
2020-09-15,sz.002807,江阴银行,2018-01-02,659,listed_at_least_one_year,1,trading,none,normal
2020-09-15,sz.002839,张家港行,2018-01-02,659,listed_at_least_one_year,1,trading,none,normal
2020-09-15,sz.002936,郑州银行,2018-09-19,483,listed_at_least_one_year,1,trading,none,normal
2020-09-15,sz.002948,青岛银行,2019-01-16,406,listed_at_least_one_year,1,trading,none,normal
2020-09-15,sz.002958,青农商行,2019-03-26,362,listed_at_least_one_year,1,trading,none,normal
2020-09-15,sz.002966,苏州银行,2019-08-02,274,listed_at_least_one_year,1,trading,none,normal
2020-09-16,sh.600000,浦发银行,2018-01-02,660,listed_at_least_one_year,1,trading,none,normal
2020-09-16,sh.600015,华夏银行,2018-01-02,660,listed_at_least_one_year,1,trading,none,normal
2020-09-16,sh.600016,民生银行,2018-01-02,660,listed_at_least_one_year,1,trading,none,normal
2020-09-16,sh.600036,招商银行,2018-01-02,660,listed_at_least_one_year,1,trading,none,normal
2020-09-16,sh.600318,新力金融,2018-01-02,660,listed_at_least_one_year,1,trading,none,normal
2020-09-16,sh.600901,江苏金租,2018-03-01,623,listed_at_least_one_year,1,trading,none,normal
2020-09-16,sh.600908,无锡银行,2018-01-02,660,listed_at_least_one_year,1,trading,none,normal
2020-09-16,sh.600919,江苏银行,2018-01-02,660,listed_at_least_one_year,1,trading,none,normal
2020-09-16,sh.600926,杭州银行,2018-01-02,660,listed_at_least_one_year,1,trading,none,normal
2020-09-16,sh.600928,西安银行,2019-03-01,380,listed_at_least_one_year,1,trading,none,normal
2020-09-16,sh.601009,南京银行,2018-01-02,660,listed_at_least_one_year,1,trading,none,normal
2020-09-16,sh.601077,渝农商行,2019-10-29,219,listed_less_than_one_year,0,trading,none,listed_less_than_one_year
2020-09-16,sh.601128,常熟银行,2018-01-02,660,listed_at_least_one_year,1,trading,none,normal
2020-09-16,sh.601166,兴业银行,2018-01-02,660,listed_at_least_one_year,1,trading,none,normal
2020-09-16,sh.601169,北京银行,2018-01-02,660,listed_at_least_one_year,1,trading,none,normal
2020-09-16,sh.601187,厦门银行,2020-10-27,0,not_listed,0,not_listed,not_applicable,not_listed
2020-09-16,sh.601229,上海银行,2018-01-02,660,listed_at_least_one_year,1,trading,none,normal
2020-09-16,sh.601288,农业银行,2018-01-02,660,listed_at_least_one_year,1,trading,none,normal
2020-09-16,sh.601328,交通银行,2018-01-02,660,listed_at_least_one_year,1,trading,none,normal
2020-09-16,sh.601398,工商银行,2018-01-02,660,listed_at_least_one_year,1,trading,none,normal
2020-09-16,sh.601528,瑞丰银行,2021-06-25,0,not_listed,0,not_listed,not_applicable,not_listed
2020-09-16,sh.601577,长沙银行,2018-09-26,480,listed_at_least_one_year,1,trading,none,normal
2020-09-16,sh.601658,邮储银行,2019-12-10,189,listed_less_than_one_year,0,trading,none,listed_less_than_one_year
2020-09-16,sh.601665,齐鲁银行,2021-06-18,0,not_listed,0,not_listed,not_applicable,not_listed
2020-09-16,sh.601818,光大银行,2018-01-02,660,listed_at_least_one_year,1,trading,none,normal
2020-09-16,sh.601825,沪农商行,2021-08-19,0,not_listed,0,not_listed,not_applicable,not_listed
2020-09-16,sh.601838,成都银行,2018-01-31,639,listed_at_least_one_year,1,trading,none,normal
2020-09-16,sh.601860,紫金银行,2019-01-03,416,listed_at_least_one_year,1,trading,none,normal
2020-09-16,sh.601916,浙商银行,2019-11-26,199,listed_less_than_one_year,0,trading,none,listed_less_than_one_year
2020-09-16,sh.601939,建设银行,2018-01-02,660,listed_at_least_one_year,1,trading,none,normal
2020-09-16,sh.601963,重庆银行,2021-02-05,0,not_listed,0,not_listed,not_applicable,not_listed
2020-09-16,sh.601988,中国银行,2018-01-02,660,listed_at_least_one_year,1,trading,none,normal
2020-09-16,sh.601997,贵阳银行,2018-01-02,660,listed_at_least_one_year,1,trading,none,normal
2020-09-16,sh.601998,中信银行,2018-01-02,660,listed_at_least_one_year,1,trading,none,normal
2020-09-16,sh.603323,苏农银行,2018-01-02,660,listed_at_least_one_year,1,trading,none,normal
2020-09-16,sz.000001,平安银行,2018-01-02,660,listed_at_least_one_year,1,trading,none,normal
2020-09-16,sz.000617,中油资本,2018-01-02,660,listed_at_least_one_year,1,trading,none,normal
2020-09-16,sz.001227,兰州银行,2022-01-17,0,not_listed,0,not_listed,not_applicable,not_listed
2020-09-16,sz.002142,宁波银行,2018-01-02,660,listed_at_least_one_year,1,trading,none,normal
2020-09-16,sz.002807,江阴银行,2018-01-02,660,listed_at_least_one_year,1,trading,none,normal
2020-09-16,sz.002839,张家港行,2018-01-02,660,listed_at_least_one_year,1,trading,none,normal
2020-09-16,sz.002936,郑州银行,2018-09-19,484,listed_at_least_one_year,1,trading,none,normal
2020-09-16,sz.002948,青岛银行,2019-01-16,407,listed_at_least_one_year,1,trading,none,normal
2020-09-16,sz.002958,青农商行,2019-03-26,363,listed_at_least_one_year,1,trading,none,normal
2020-09-16,sz.002966,苏州银行,2019-08-02,275,listed_at_least_one_year,1,trading,none,normal
2020-09-17,sh.600000,浦发银行,2018-01-02,661,listed_at_least_one_year,1,trading,none,normal
2020-09-17,sh.600015,华夏银行,2018-01-02,661,listed_at_least_one_year,1,trading,none,normal
2020-09-17,sh.600016,民生银行,2018-01-02,661,listed_at_least_one_year,1,trading,none,normal
2020-09-17,sh.600036,招商银行,2018-01-02,661,listed_at_least_one_year,1,trading,none,normal
2020-09-17,sh.600318,新力金融,2018-01-02,661,listed_at_least_one_year,1,trading,none,normal
2020-09-17,sh.600901,江苏金租,2018-03-01,624,listed_at_least_one_year,1,trading,none,normal
2020-09-17,sh.600908,无锡银行,2018-01-02,661,listed_at_least_one_year,1,trading,none,normal
2020-09-17,sh.600919,江苏银行,2018-01-02,661,listed_at_least_one_year,1,trading,none,normal
2020-09-17,sh.600926,杭州银行,2018-01-02,661,listed_at_least_one_year,1,trading,none,normal
2020-09-17,sh.600928,西安银行,2019-03-01,381,listed_at_least_one_year,1,trading,none,normal
2020-09-17,sh.601009,南京银行,2018-01-02,661,listed_at_least_one_year,1,trading,none,normal
2020-09-17,sh.601077,渝农商行,2019-10-29,220,listed_less_than_one_year,0,trading,none,listed_less_than_one_year
2020-09-17,sh.601128,常熟银行,2018-01-02,661,listed_at_least_one_year,1,trading,none,normal
2020-09-17,sh.601166,兴业银行,2018-01-02,661,listed_at_least_one_year,1,trading,none,normal
2020-09-17,sh.601169,北京银行,2018-01-02,661,listed_at_least_one_year,1,trading,none,normal
2020-09-17,sh.601187,厦门银行,2020-10-27,0,not_listed,0,not_listed,not_applicable,not_listed
2020-09-17,sh.601229,上海银行,2018-01-02,661,listed_at_least_one_year,1,trading,none,normal
2020-09-17,sh.601288,农业银行,2018-01-02,661,listed_at_least_one_year,1,trading,none,normal
2020-09-17,sh.601328,交通银行,2018-01-02,661,listed_at_least_one_year,1,trading,none,normal
2020-09-17,sh.601398,工商银行,2018-01-02,661,listed_at_least_one_year,1,trading,none,normal
2020-09-17,sh.601528,瑞丰银行,2021-06-25,0,not_listed,0,not_listed,not_applicable,not_listed
2020-09-17,sh.601577,长沙银行,2018-09-26,481,listed_at_least_one_year,1,trading,none,normal
2020-09-17,sh.601658,邮储银行,2019-12-10,190,listed_less_than_one_year,0,trading,none,listed_less_than_one_year
2020-09-17,sh.601665,齐鲁银行,2021-06-18,0,not_listed,0,not_listed,not_applicable,not_listed
2020-09-17,sh.601818,光大银行,2018-01-02,661,listed_at_least_one_year,1,trading,none,normal
2020-09-17,sh.601825,沪农商行,2021-08-19,0,not_listed,0,not_listed,not_applicable,not_listed
2020-09-17,sh.601838,成都银行,2018-01-31,640,listed_at_least_one_year,1,trading,none,normal
2020-09-17,sh.601860,紫金银行,2019-01-03,417,listed_at_least_one_year,1,trading,none,normal
2020-09-17,sh.601916,浙商银行,2019-11-26,200,listed_less_than_one_year,0,trading,none,listed_less_than_one_year
2020-09-17,sh.601939,建设银行,2018-01-02,661,listed_at_least_one_year,1,trading,none,normal
2020-09-17,sh.601963,重庆银行,2021-02-05,0,not_listed,0,not_listed,not_applicable,not_listed
